x_coords,y_coords,pa,t,missing,ID,video_index,step_5,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
1748.800049,261.7999878,941,271047004,0,0724er,70,37,7.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
972.0999756,969.0999756,1004,271047204,0,0724er,70,38,7.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
802,857.4000244,1005,271047407,0,0724er,70,39,7.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
983.5,849.2999878,999,271047607,0,0724er,70,40,8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2089.199951,389.6000061,899,271047805,0,0724er,70,41,8.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2115.5,403.7999878,900,271048007,0,0724er,70,42,8.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
943.5,763.5999756,987,271048206,0,0724er,70,43,8.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
638.0999756,855.2999878,1046,271048406,0,0724er,70,44,8.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
681.2999878,979.2999878,1028,271048604,0,0724er,70,45,9,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
731.2000122,1163.599976,893,271048804,0,0724er,70,46,9.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
750.2000122,314,885,271049007,0,0724er,70,47,9.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
745.9000244,325.7000122,841,271049207,0,0724er,70,48,9.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
645.5999756,1112.199951,837,271049407,0,0724er,70,49,9.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
932.2999878,1412.199951,871,271049604,0,0724er,70,50,10,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
941.7999878,1407.699951,947,271049808,0,0724er,70,51,10.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1206.599976,1122.800049,979,271050005,0,0724er,70,52,10.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1530.400024,1261,953,271050205,0,0724er,70,53,10.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1524.900024,1263.900024,961,271050409,0,0724er,70,54,10.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1555.900024,1257.5,962,271050606,0,0724er,70,55,11,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1591,1242.300049,934,271050807,0,0724er,70,56,11.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1616,1238.699951,921,271051008,0,0724er,70,57,11.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
878.0999756,1220.900024,970,271051205,0,0724er,70,58,11.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1610.599976,1217.699951,928,271051404,0,0724er,70,59,11.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1612.599976,1224.400024,932,271051606,0,0724er,70,60,12,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1614.199951,1229.5,962,271051805,0,0724er,70,61,12.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1608.099976,1236,986,271052008,0,0724er,70,62,12.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
759.7000122,1130.5,1004,271052208,0,0724er,70,63,12.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
750,1131.199951,973,271052407,0,0724er,70,64,12.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
898.9000244,868.9000244,967,271052606,0,0724er,70,65,13,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
899.4000244,853.7999878,981,271052806,0,0724er,70,66,13.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
997.5999756,595.4000244,980,271053009,0,0724er,70,67,13.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
823.5999756,712.0999756,981,271053204,0,0724er,70,68,13.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
553.5999756,959.2999878,984,271053408,0,0724er,70,69,13.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
767.0999756,901,998,271053608,0,0724er,70,70,14,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
887.2000122,837.9000244,996,271053805,0,0724er,70,71,14.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
944.0999756,290.7000122,1004,271054008,0,0724er,70,72,14.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
946.9000244,289.1000061,985,271054208,0,0724er,70,73,14.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
958.7999878,175.8000031,970,271054406,0,0724er,70,74,14.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
908.2000122,738.7000122,930,271054606,0,0724er,70,75,15,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
901.5,759.5999756,936,271054809,0,0724er,70,76,15.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
539,913.0999756,1006,271055005,0,0724er,70,77,15.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
897.2999878,786.4000244,1005,271055208,0,0724er,70,78,15.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
891.5,520.4000244,1037,271055408,0,0724er,70,79,15.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
914.2000122,177.3999939,1048,271055608,0,0724er,70,80,16,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
902.0999756,114.5999985,1045,271055808,0,0724er,70,81,16.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
680.2999878,826.0999756,1031,271056004,0,0724er,70,82,16.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
436.6000061,1275.699951,1070,271056204,0,0724er,70,83,16.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
439.2999878,1287.599976,1111,271056408,0,0724er,70,84,16.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
457,1312.300049,1135,271056605,0,0724er,70,85,17,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
447.2000122,1330.599976,1181,271056806,0,0724er,70,86,17.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
315.7999878,1342.300049,1231,271057005,0,0724er,70,87,17.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
962.5999756,1333.800049,1195,271057207,0,0724er,70,88,17.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
868.7000122,473.8999939,1159,271057408,0,0724er,70,89,17.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
770.0999756,723.2999878,1138,271057609,0,0724er,70,90,18,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
823,845.2000122,1115,271057810,0,0724er,70,91,18.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
829.2999878,910,1108,271058004,0,0724er,70,92,18.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
549.2000122,1138.300049,1136,271058209,0,0724er,70,93,18.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
563.7000122,1146.5,1135,271058408,0,0724er,70,94,18.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1153.900024,617.0999756,1114,271058605,0,0724er,70,95,19,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1166.800049,602.7000122,1075,271058805,0,0724er,70,96,19.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1716.699951,1179.5,993,271059005,0,0724er,70,97,19.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1724.300049,1203.400024,1003,271059205,0,0724er,70,98,19.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
457.2999878,1027.800049,1073,271059406,0,0724er,70,99,19.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
335.2000122,1037.699951,1094,271059606,0,0724er,70,100,20,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1192.099976,407.7000122,1034,271059809,0,0724er,70,101,20.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1073.5,530.5999756,1013,271060005,0,0724er,70,102,20.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1021.299988,597,1006,271060206,0,0724er,70,103,20.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1738,440.3999939,955,271060405,0,0724er,70,104,20.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1029.800049,601.9000244,1034,271060609,0,0724er,70,105,21,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
994.5999756,627.0999756,1042,271060809,0,0724er,70,106,21.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1674,357.3999939,1008,271061005,0,0724er,70,107,21.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1672.5,374.8999939,985,271061207,0,0724er,70,108,21.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1486.800049,266.2000122,971,271061408,0,0724er,70,109,21.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1495.400024,248.5,974,271061607,0,0724er,70,110,22,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1576.300049,220.5,954,271061808,0,0724er,70,111,22.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
898.2999878,341.2000122,972,271062008,0,0724er,70,112,22.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
750.7999878,360.7000122,970,271062205,0,0724er,70,113,22.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
851.9000244,353.7000122,956,271062406,0,0724er,70,114,22.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1145.199951,287.3999939,954,271062604,0,0724er,70,115,23,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
690.0999756,249.6999969,984,271062804,0,0724er,70,116,23.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
687.2000122,238.8000031,998,271063005,0,0724er,70,117,23.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
243,317.2000122,1004,271063205,0,0724er,70,118,23.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
228.8000031,308.2999878,1024,271063406,0,0724er,70,119,23.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1157.599976,261.7000122,1013,271063605,0,0724er,70,120,24,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1162.900024,267.6000061,1022,271063807,0,0724er,70,121,24.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
824.5999756,260,1042,271064009,0,0724er,70,122,24.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1992.199951,352.2000122,944,271064207,0,0724er,70,123,24.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1975.699951,371.3999939,929,271064409,0,0724er,70,124,24.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1963.900024,374.8999939,925,271064607,0,0724er,70,125,25,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1680,425.3999939,960,271064807,0,0724er,70,126,25.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1527.699951,808.0999756,1013,271065008,0,0724er,70,127,25.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1436.900024,1094.699951,1029,271065206,0,0724er,70,128,25.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1316.199951,1131.599976,1049,271065407,0,0724er,70,129,25.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1185.5,1241.699951,1089,271065607,0,0724er,70,130,26,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1404.699951,1174.199951,1084,271065804,0,0724er,70,131,26.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1501.300049,854.4000244,1062,271066006,0,0724er,70,132,26.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1021.599976,1031.900024,1080,271066207,0,0724er,70,133,26.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1481.900024,1253,1063,271066409,0,0724er,70,134,26.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1594.400024,1303.800049,1071,271066607,0,0724er,70,135,27,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1595.599976,1220.5,1107,271066808,0,0724er,70,136,27.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1592.800049,1195,1138,271067009,0,0724er,70,137,27.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1435,1211.5,1167,271067205,0,0724er,70,138,27.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1760.800049,1292.199951,1140,271067405,0,0724er,70,139,27.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1494.900024,1093.699951,1173,271067606,0,0724er,70,140,28,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1492.400024,1093.5,1132,271067808,0,0724er,70,141,28.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1482.5,1093,1095,271068005,0,0724er,70,142,28.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1508.199951,922.7000122,1058,271068208,0,0724er,70,143,28.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1752.900024,1269.199951,1051,271068405,0,0724er,70,144,28.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1597.400024,1191.900024,1065,271068604,0,0724er,70,145,29,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1538.5,1070.5,1092,271068805,0,0724er,70,146,29.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1477.5,852.0999756,1067,271069006,0,0724er,70,147,29.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1474.199951,868.7000122,1055,271069206,0,0724er,70,148,29.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1468.900024,890.5999756,1072,271069405,0,0724er,70,149,29.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1234.599976,1256.800049,1113,271069605,0,0724er,70,150,30,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1361.800049,569.7000122,1028,77590458,0,0811ne,70,1,0.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1340.099976,616.5,929,77590658,0,0811ne,70,2,0.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1601.800049,288.8999939,923,77590860,0,0811ne,70,3,0.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1608.800049,329.7000122,993,77591058,0,0811ne,70,4,0.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2016,833.4000244,1067,77591258,0,0811ne,70,5,1,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1998.300049,778.2000122,1148,77591458,0,0811ne,70,6,1.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2005.5,501.2999878,1138,77591658,0,0811ne,70,7,1.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1952.199951,470,1110,77591860,0,0811ne,70,8,1.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1560.900024,666.5999756,1200,77592058,0,0811ne,70,9,1.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1547.900024,623.5999756,1196,77592258,0,0811ne,70,10,2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1470,356.7999878,1174,77592458,0,0811ne,70,11,2.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1438.599976,349.5,1159,77592658,0,0811ne,70,12,2.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1430.199951,420.3999939,1167,77592858,0,0811ne,70,13,2.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1241.699951,292.5,1217,77593058,0,0811ne,70,14,2.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1225.599976,360.8999939,1268,77593259,0,0811ne,70,15,3,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1499.099976,409,1298,77593459,0,0811ne,70,16,3.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1080.300049,296.1000061,1341,77593658,0,0811ne,70,17,3.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1063.599976,361.2999878,1356,77593859,0,0811ne,70,18,3.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1061.199951,446.2999878,1345,77594058,0,0811ne,70,19,3.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1428.400024,567.2000122,1383,77594259,0,0811ne,70,20,4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2183.399902,226,1304,77594459,0,0811ne,70,21,4.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2184.100098,276.1000061,1257,77594658,0,0811ne,70,22,4.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1085.099976,650.2000122,1226,77594858,0,0811ne,70,23,4.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1019.400024,695.7999878,1233,77595058,0,0811ne,70,24,4.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
756,762.7000122,1332,77595258,0,0811ne,70,25,5,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
687.5999756,811.5999756,1410,77595458,0,0811ne,70,26,5.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1997.900024,349.5,1302,77595658,0,0811ne,70,27,5.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2022.5,280.8999939,1217,77595858,0,0811ne,70,28,5.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1971.400024,305.5,1117,77596058,0,0811ne,70,29,5.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1904.699951,325,1096,77596258,0,0811ne,70,30,6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1790.699951,323.8999939,1140,77596458,0,0811ne,70,31,6.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1769.599976,318.3999939,1148,77596658,0,0811ne,70,32,6.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1926.699951,389.7999878,1150,77596858,0,0811ne,70,33,6.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1931.199951,379.1000061,1147,77597058,0,0811ne,70,34,6.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1943.199951,383.1000061,1129,77597258,0,0811ne,70,35,7,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1960.599976,370.8999939,1110,77597458,0,0811ne,70,36,7.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1720,421,1131,77597658,0,0811ne,70,37,7.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1726.5,425.7999878,1165,77597858,0,0811ne,70,38,7.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1076.300049,829.9000244,1262,77598059,0,0811ne,70,39,7.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1093.5,823.5999756,1280,77598258,0,0811ne,70,40,8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1989.400024,332.2999878,1247,77598458,0,0811ne,70,41,8.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2003.400024,338.3999939,1178,77598658,0,0811ne,70,42,8.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
2153.199951,322.1000061,1116,77598858,0,0811ne,70,43,8.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1555.400024,416,1145,77599059,0,0811ne,70,44,8.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
746.9000244,559.7000122,1080,77599258,0,0811ne,70,45,9,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
736.0999756,590.7000122,1012,77599458,0,0811ne,70,46,9.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
738.7000122,565.9000244,1021,77599658,0,0811ne,70,47,9.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
740.5999756,266.7000122,1038,77599858,0,0811ne,70,48,9.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
771.7999878,256.2000122,1077,77600058,0,0811ne,70,49,9.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
702.2000122,1263.400024,1206,77600258,0,0811ne,70,50,10,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
694.4000244,1293.199951,1271,77600458,0,0811ne,70,51,10.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
816.2999878,330.5,1213,77600658,0,0811ne,70,52,10.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
850.4000244,332.2000122,1158,77600859,0,0811ne,70,53,10.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
863.7000122,330.5,1162,77601058,0,0811ne,70,54,10.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
882.7999878,328.8999939,1174,77601258,0,0811ne,70,55,11,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
