x_coords,y_coords,pa,t,missing,ID,video_index,step*2,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
705.0999756,227.1999969,1642,76402485,0,0811ne,136,13,6.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1837.300049,224.5,1555,76402985,0,0811ne,136,14,7,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2130.800049,103.1999969,1494,76403485,0,0811ne,136,15,7.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1376.400024,1119.099976,1642,76403984,0,0811ne,136,16,8,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1216.699951,843.7000122,1741,76404484,0,0811ne,136,17,8.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1505,871,1754,76404984,0,0811ne,136,18,9,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1359.5,1013.200012,1856,76405484,0,0811ne,136,19,9.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1437.300049,439.6000061,1778,76405985,0,0811ne,136,20,10,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1588.099976,436.6000061,1758,76406484,0,0811ne,136,21,10.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
290.6000061,412.1000061,1677,76406984,0,0811ne,136,22,11,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1785.800049,365,1660,76407484,0,0811ne,136,23,11.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1739.900024,897.2999878,1775,76407984,0,0811ne,136,24,12,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
620,433.3999939,1885,76408484,0,0811ne,136,25,12.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1692,512.2000122,1794,76409808,0,0811ne,136,26,13,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1692,512.2000122,1794,76409808,0,0811ne,136,27,13.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1663.900024,483.6000061,1853,76409984,0,0811ne,136,28,14,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1735.5,481.6000061,1747,76410507,0,0811ne,136,29,14.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2167.300049,590.5,1767,76410984,0,0811ne,136,30,15,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2064.899902,651.4000244,1719,76411484,0,0811ne,136,31,15.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2133.5,875.5999756,1689,76411985,0,0811ne,136,32,16,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1762.099976,215.1999969,1787,76412484,0,0811ne,136,33,16.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1717.199951,208.3000031,1607,76412985,0,0811ne,136,34,17,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2143.899902,626.5999756,1640,76413484,0,0811ne,136,35,17.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2290.600098,392.7999878,1635,76413984,0,0811ne,136,36,18,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1668.099976,181.6999969,1692,76414484,0,0811ne,136,37,18.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1720,156.8999939,1664,76414984,0,0811ne,136,38,19,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1767.5,254.3999939,1678,76415484,0,0811ne,136,39,19.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1884.199951,343.2999878,1843,76415984,0,0811ne,136,40,20,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
692.2999878,420,1901,76416484,0,0811ne,136,41,20.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1284.5,724.7999878,869,79105414,0,0811ne,199,1,0.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1861.400024,411.3999939,866,79105915,0,0811ne,199,2,1,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1894.5,386.2000122,893,79106415,0,0811ne,199,3,1.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1796,388.5,1001,79106914,0,0811ne,199,4,2,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1793.900024,431.1000061,1142,79107414,0,0811ne,199,5,2.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1819.300049,551.9000244,1209,79107914,0,0811ne,199,6,3,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1805.800049,394.7999878,928,79108414,0,0811ne,199,7,3.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1803.5,388,1114,79108914,0,0811ne,199,8,4,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1459.199951,1020.799988,1248,79109414,0,0811ne,199,9,4.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1783.699951,339,1124,79109914,0,0811ne,199,10,5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1836.900024,366,1144,79110414,0,0811ne,199,11,5.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1726.5,516.2999878,1199,79110914,0,0811ne,199,12,6,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1432.400024,614.9000244,1299,79111415,0,0811ne,199,13,6.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1233.599976,600.5999756,1253,79111914,0,0811ne,199,14,7,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1432.099976,562.9000244,1332,79112414,0,0811ne,199,15,7.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1382,658.2999878,1265,79112914,0,0811ne,199,16,8,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1341.199951,648.5,1270,79113415,0,0811ne,199,17,8.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1293.900024,465.6000061,1238,79113914,0,0811ne,199,18,9,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1018.400024,615.5,1364,79114414,0,0811ne,199,19,9.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1331.400024,413.7999878,1171,79114915,0,0811ne,199,20,10,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
679,758.5,1269,79115414,0,0811ne,199,21,10.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
151.3999939,668.0999756,1211,79115915,0,0811ne,199,22,11,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1914.400024,890,1036,79116414,0,0811ne,199,23,11.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
2343.800049,799.2999878,884,79116915,0,0811ne,199,24,12,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1630.5,563.0999756,924,79117415,0,0811ne,199,25,12.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1220.199951,427.7000122,1077,79117914,0,0811ne,199,26,13,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1074.900024,447,1177,79118414,0,0811ne,199,27,13.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1947,849.4000244,1209,79118916,0,0811ne,199,28,14,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1616.199951,892.7999878,1204,79119414,0,0811ne,199,29,14.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
843.5,704.9000244,1178,79119916,0,0811ne,199,30,15,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
816,718.2000122,1294,79120414,0,0811ne,199,31,15.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
466.5,612.7000122,1347,79120914,0,0811ne,199,32,16,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
500.6000061,609.2999878,1340,79121414,0,0811ne,199,33,16.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
804.4000244,550.4000244,1358,79121914,0,0811ne,199,34,17,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
911.4000244,552.5999756,1364,79122414,0,0811ne,199,35,17.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1134.800049,536.7999878,1285,79122914,0,0811ne,199,36,18,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1532.300049,613.5,1256,79123414,0,0811ne,199,37,18.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1174.599976,401.2000122,1327,79123914,0,0811ne,199,38,19,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1158.300049,399.8999939,1429,79124415,0,0811ne,199,39,19.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1086.400024,373,1467,79124915,0,0811ne,199,40,20,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1079.699951,385.5,1486,79125414,0,0811ne,199,41,20.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1035.300049,365.2000122,1505,79125915,0,0811ne,199,42,21,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1046.400024,390.6000061,1433,79126414,0,0811ne,199,43,21.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
2105.800049,423.3999939,1205,79126914,0,0811ne,199,44,22,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1945,449.1000061,1111,79127414,0,0811ne,199,45,22.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1638.699951,629.5,1334,79127914,0,0811ne,199,46,23,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1631,575.4000244,1343,79128414,0,0811ne,199,47,23.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1521.099976,532.7999878,1342,79128914,0,0811ne,199,48,24,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
905.2000122,378.1000061,1333,79129415,0,0811ne,199,49,24.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
817,362.7999878,1246,79129914,0,0811ne,199,50,25,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1525.400024,396.5,1174,79130415,0,0811ne,199,51,25.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1465.800049,436,1211,79130915,0,0811ne,199,52,26,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1464.5,463.7000122,1300,79131414,0,0811ne,199,53,26.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1467.300049,468.5,1356,79131914,0,0811ne,199,54,27,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1499.599976,426.6000061,1353,79132414,0,0811ne,199,55,27.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1589.099976,395.6000061,1383,79132914,0,0811ne,199,56,28,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1389.400024,632.7999878,1378,79133414,0,0811ne,199,57,28.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1141.800049,501.7000122,1297,79133915,0,0811ne,199,58,29,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
672.9000244,413.7999878,1290,79134415,0,0811ne,199,59,29.5,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
449.5,721.0999756,1480,79134916,0,0811ne,199,60,30,199,STEPF_4a_c.mov,The Stepfather,mystery/thriller,1,2,0,5,2
1276.900024,720.2000122,1065,77144656,0,0811ne,202,1,0.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1241,718.5999756,1052,77145156,0,0811ne,202,2,1,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1212.800049,699.7000122,1123,77145657,0,0811ne,202,3,1.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1558.900024,903.4000244,1149,77146156,0,0811ne,202,4,2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1187.800049,726.7999878,1134,77146657,0,0811ne,202,5,2.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1165.5,736.7000122,1140,77147157,0,0811ne,202,6,3,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1854.400024,773.7999878,1098,77147656,0,0811ne,202,7,3.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1028.400024,631.5,1133,77148157,0,0811ne,202,8,4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1248,737.0999756,1152,77148656,0,0811ne,202,9,4.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1246.099976,787.2999878,1238,77149156,0,0811ne,202,10,5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1452.699951,750.2000122,1173,77149656,0,0811ne,202,11,5.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1182.599976,708.5999756,1176,77150156,0,0811ne,202,12,6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1207.099976,812.0999756,1134,77150656,0,0811ne,202,13,6.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1283.900024,741,1091,77151157,0,0811ne,202,14,7,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1630,836.7000122,1088,77151656,0,0811ne,202,15,7.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1083.099976,691.7999878,1044,77152156,0,0811ne,202,16,8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2000.099976,566.2000122,954,77152656,0,0811ne,202,17,8.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1932.300049,365.7999878,901,77153156,0,0811ne,202,18,9,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2243.100098,967.2000122,974,77153657,0,0811ne,202,19,9.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2217.800049,523.5999756,953,77154156,0,0811ne,202,20,10,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1919.699951,1039.400024,1036,77154656,0,0811ne,202,21,10.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2303.800049,975.7000122,997,77155156,0,0811ne,202,22,11,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1991.400024,450.2999878,972,77155657,0,0811ne,202,23,11.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2166.399902,1074.5,1062,77156156,0,0811ne,202,24,12,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1466,445.1000061,1051,77156656,0,0811ne,202,25,12.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
890.9000244,286.7999878,1075,77157156,0,0811ne,202,26,13,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1153.5,332.5,1089,77157656,0,0811ne,202,27,13.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
445.6000061,980.7999878,1236,77158157,0,0811ne,202,28,14,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2139,485.6000061,1041,77158656,0,0811ne,202,29,14.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1967.900024,460,1011,77159158,0,0811ne,202,30,15,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
918.0999756,1116.5,1240,77159656,0,0811ne,202,31,15.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
706,1174.099976,1247,77160156,0,0811ne,202,32,16,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
826.4000244,819.0999756,1147,77160656,0,0811ne,202,33,16.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1582.5,524.4000244,1042,77161157,0,0811ne,202,34,17,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1391.099976,802.7000122,1046,77161656,0,0811ne,202,35,17.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1411.900024,867.2999878,990,77162157,0,0811ne,202,36,18,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1431.699951,904.9000244,955,77162656,0,0811ne,202,37,18.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1509.599976,994.9000244,1009,77163156,0,0811ne,202,38,19,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1750.400024,1012.599976,930,77163656,0,0811ne,202,39,19.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1692,1033.599976,956,77164156,0,0811ne,202,40,20,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1695.300049,807,907,77164656,0,0811ne,202,41,20.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1623.400024,777.2999878,889,77165156,0,0811ne,202,42,21,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1800.699951,794.5999756,917,77165657,0,0811ne,202,43,21.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1691,761.2999878,912,77166157,0,0811ne,202,44,22,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1520.800049,706.4000244,904,77166656,0,0811ne,202,45,22.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1365.300049,707.0999756,887,77167156,0,0811ne,202,46,23,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1309.900024,685.0999756,870,77167657,0,0811ne,202,47,23.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1619.099976,616,858,77168156,0,0811ne,202,48,24,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1502.599976,576.9000244,849,77168657,0,0811ne,202,49,24.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1655.199951,576.4000244,795,77169156,0,0811ne,202,50,25,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1666.300049,568.2999878,842,77169657,0,0811ne,202,51,25.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1522.199951,580.2000122,866,77170157,0,0811ne,202,52,26,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1392.099976,509.7999878,1077,77170656,0,0811ne,202,53,26.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1838.800049,402.2999878,865,77171157,0,0811ne,202,54,27,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1809.800049,385.7999878,897,77171656,0,0811ne,202,55,27.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1895.5,441.7000122,921,77172157,0,0811ne,202,56,28,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1830.300049,547.5,1003,77172657,0,0811ne,202,57,28.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1380.400024,693,1109,77173156,0,0811ne,202,58,29,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1718,854.0999756,1099,77173656,0,0811ne,202,59,29.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1668.400024,890.7999878,1121,77174157,0,0811ne,202,60,30,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1577.599976,815.5999756,1131,77174656,0,0811ne,202,61,30.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
936.7000122,591.2000122,1222,77175157,0,0811ne,202,62,31,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1325.900024,706.2000122,869,76836926,0,0811ne,203,1,0.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1610.699951,603.2999878,917,76837426,0,0811ne,203,2,1,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
432.2999878,525.5,1079,76837926,0,0811ne,203,3,1.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1567.5,584.2000122,1180,76838426,0,0811ne,203,4,2,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2377.300049,598.5999756,1186,76838927,0,0811ne,203,5,2.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1997.300049,694.5,1051,76839426,0,0811ne,203,6,3,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1992.300049,627.5,1235,76839926,0,0811ne,203,7,3.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1218.900024,524.5,1221,76840426,0,0811ne,203,8,4,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1272.099976,407.3999939,1221,76840926,0,0811ne,203,9,4.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1318,405,1327,76841427,0,0811ne,203,10,5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1484.099976,502.7999878,1299,76841926,0,0811ne,203,11,5.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1574.900024,577.7000122,1358,76842426,0,0811ne,203,12,6,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1144.900024,437.2999878,1075,76842926,0,0811ne,203,13,6.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1245,444.7999878,1002,76843426,0,0811ne,203,14,7,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1247.699951,425.7999878,1067,76843926,0,0811ne,203,15,7.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1176.199951,444.6000061,1068,76844427,0,0811ne,203,16,8,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1182.400024,654.9000244,1085,76844926,0,0811ne,203,17,8.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1193.300049,639.5,1061,76845426,0,0811ne,203,18,9,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1220.699951,440.7999878,1205,76845926,0,0811ne,203,19,9.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1206.199951,433,1105,76846426,0,0811ne,203,20,10,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1557.400024,508.7000122,1161,76846927,0,0811ne,203,21,10.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1549.400024,489.7999878,1370,76847427,0,0811ne,203,22,11,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1917.5,574.5999756,1367,76847926,0,0811ne,203,23,11.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1438.099976,393,1353,76848426,0,0811ne,203,24,12,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2220.699951,449.2999878,1336,76848926,0,0811ne,203,25,12.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2226.399902,447.3999939,1116,76849426,0,0811ne,203,26,13,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2220.600098,434.3999939,1182,76849926,0,0811ne,203,27,13.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
440.8999939,468.6000061,1371,76850427,0,0811ne,203,28,14,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
590.4000244,980.7000122,1357,76850927,0,0811ne,203,29,14.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
